DBCODE,ENTITY,SITECODE,AIRTEMP_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,DATE_TIME,AIRTEMP_MEAN,AIRTEMP_MEAN_FLAG,EVENT_CODE
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 17:15:00,18.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 17:30:00,17.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 17:45:00,16.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 18:00:00,17.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 18:15:00,16.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 18:30:00,16.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 18:45:00,15.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 19:00:00,14.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 19:15:00,14.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 19:30:00,13.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 19:45:00,13.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 20:00:00,13.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 20:15:00,12.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 20:30:00,12.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 20:45:00,12.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 21:00:00,12.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 21:15:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 21:30:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 21:45:00,12.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 22:00:00,11.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 22:15:00,11.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 22:30:00,11.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 22:45:00,11.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 23:00:00,11.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 23:15:00,11.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 23:30:00,11.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-27 23:45:00,11.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 00:00:00,11.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 00:15:00,11.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 00:30:00,11.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 00:45:00,11.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 01:00:00,11.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 01:15:00,11.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 01:30:00,11.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 01:45:00,11.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 02:00:00,11.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 02:15:00,11.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 02:30:00,10.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 02:45:00,10.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 03:00:00,10.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 03:15:00,10.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 03:30:00,10.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 03:45:00,10.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 04:00:00,10.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 04:15:00,10.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 04:30:00,10.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 04:45:00,10.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 05:00:00,10.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 05:15:00,10.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 05:30:00,10.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 05:45:00,10.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 06:00:00,10.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 06:15:00,10.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 06:30:00,10.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 06:45:00,11.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 07:00:00,11.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 07:15:00,11.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 07:30:00,11.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 07:45:00,11.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 08:00:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 08:15:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 08:30:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 08:45:00,11.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 09:00:00,11.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 09:15:00,12.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 09:30:00,12.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 09:45:00,12.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 10:00:00,13.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 10:15:00,13.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 10:30:00,13.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 10:45:00,14.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 11:00:00,15.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 11:15:00,15.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 11:30:00,16.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 11:45:00,16.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 12:00:00,17.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 12:15:00,18.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 12:30:00,18.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 12:45:00,19.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 13:00:00,18.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 13:15:00,19.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 13:30:00,18.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 13:45:00,18.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 14:00:00,18.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 14:15:00,18.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 14:30:00,18.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 14:45:00,18.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 15:00:00,17.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 15:15:00,16.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 15:30:00,16.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 15:45:00,17.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 16:00:00,17.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 16:15:00,16.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 16:30:00,16.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 16:45:00,16.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 17:00:00,15.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 17:15:00,15.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 17:30:00,15.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 17:45:00,15.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 18:00:00,14.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 18:15:00,14.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 18:30:00,13.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 18:45:00,12.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 19:00:00,12.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 19:15:00,12.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 19:30:00,12.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 19:45:00,11.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 20:00:00,11.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 20:15:00,10.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 20:30:00,10.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 20:45:00,10.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 21:00:00,10.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 21:15:00,9.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 21:30:00,10.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 21:45:00,9.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 22:00:00,9.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 22:15:00,9.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 22:30:00,9.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 22:45:00,9.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 23:00:00,10.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 23:15:00,9.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 23:30:00,9.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-28 23:45:00,10.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 00:00:00,10.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 00:15:00,10.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 00:30:00,9.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 00:45:00,9.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 01:00:00,9.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 01:15:00,9.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 01:30:00,9.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 01:45:00,9.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 02:00:00,9.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 02:15:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 02:30:00,9.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 02:45:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 03:00:00,9.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 03:15:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 03:30:00,9.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 03:45:00,9.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 04:00:00,9.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 04:15:00,9.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 04:30:00,9.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 04:45:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 05:00:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 05:15:00,9.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 05:30:00,9.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 05:45:00,9.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 06:00:00,9.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 06:15:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 06:30:00,9.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 06:45:00,9.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 07:00:00,9.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 07:15:00,9.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 07:30:00,10.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 07:45:00,10.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 08:00:00,10.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 08:15:00,10.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 08:30:00,11.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 08:45:00,11.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 09:00:00,11.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 09:15:00,12.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 09:30:00,12.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 09:45:00,12.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 10:00:00,12.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 10:15:00,13.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 10:30:00,13.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 10:45:00,13.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 11:00:00,13.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 11:15:00,14.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 11:30:00,14.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 11:45:00,14.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 12:00:00,14.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 12:15:00,14.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 12:30:00,16.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 12:45:00,16.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 13:00:00,17.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 13:15:00,17.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 13:30:00,18.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 13:45:00,17.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 14:00:00,17.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 14:15:00,18.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 14:30:00,17.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 14:45:00,17.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 15:00:00,17.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 15:15:00,18.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 15:30:00,18.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 15:45:00,18.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 16:00:00,17.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 16:15:00,16.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 16:30:00,16.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 16:45:00,18.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 17:00:00,18.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 17:15:00,18.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 17:30:00,18.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 17:45:00,18.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 18:00:00,16.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 18:15:00,15.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 18:30:00,15.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 18:45:00,14.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 19:00:00,12.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 19:15:00,12.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 19:30:00,12.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 19:45:00,11.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 20:00:00,11.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 20:15:00,11.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 20:30:00,11.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 20:45:00,11.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 21:00:00,11.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 21:15:00,11.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 21:30:00,11.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 21:45:00,11.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 22:00:00,11.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 22:15:00,10.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 22:30:00,10.8,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 22:45:00,10.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 23:00:00,10.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 23:15:00,10.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 23:30:00,10.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-29 23:45:00,10.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 00:00:00,10.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 00:15:00,10.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 00:30:00,10.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 00:45:00,10.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 01:00:00,10.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 01:15:00,9.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 01:30:00,9.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 01:45:00,9.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 02:00:00,9.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 02:15:00,9.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 02:30:00,9.7,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 02:45:00,9.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 03:00:00,9.6,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 03:15:00,9.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 03:30:00,9.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 03:45:00,9.4,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 04:00:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 04:15:00,9.2,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 04:30:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 04:45:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 05:00:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 05:15:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 05:30:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 05:45:00,9.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 06:00:00,8.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 06:15:00,9.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 06:30:00,9.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 06:45:00,9.0,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 07:00:00,8.9,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 07:15:00,9.1,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 07:30:00,9.3,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 07:45:00,9.5,A,"NA"
MS001,11,"CENMET","AIR030",450,2A,"AIRCEN01",1995-08-30 08:00:00,9.7,A,"NA"
